actual,proposed
472.8938903808594,41.2996826171875
469.4833679199219,45.87324905395508
466.0728454589844,50.22614669799805
0.0,54.32209777832031
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
206.4216766357422,0.0
230.29510498046875,0.0
254.16851806640625,0.0
271.22088623046875,0.0
291.68377685546875,0.0
308.73626708984375,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,30.081979751586914
0.0,30.760263442993164
0.0,31.36769676208496
0.0,31.907001495361328
0.0,32.42556381225586
0.0,32.87942123413086
0.0,33.315818786621094
0.0,33.690670013427734
0.0,34.00634002685547
0.0,34.30986785888672
0.0,34.601722717285156
0.0,34.92711639404297
0.0,35.239994049072266
0.0,35.540836334228516
0.0,35.78534698486328
0.0,36.065216064453125
0.0,36.334320068359375
0.0,36.593074798583984
0.0,36.84187698364258
0.0,37.081111907958984
0.0,37.31114196777344
0.0,37.48756408691406
0.0,37.65719985961914
0.0,37.820308685302734
0.0,37.93238830566406
0.0,38.04015350341797
0.0,38.18853759765625
0.0,38.28645324707031
0.0,38.335838317871094
0.0,38.33856201171875
0.0,38.251651763916016
0.0,38.078556060791016
0.0,37.86736297607422
0.0,37.66428756713867
0.0,37.42426300048828
0.0,37.1934700012207
0.0,36.926788330078125
0.0,36.6255989074707
0.0,36.335994720458984
0.0,36.14706039428711
0.0,35.87586212158203
0.0,35.57033157348633
0.0,35.23178482055664
0.0,34.951026916503906
0.0,34.59154510498047
0.0,34.245887756347656
0.0,33.91352462768555
0.0,33.54917907714844
0.0,33.15408706665039
0.0,32.81895446777344
0.0,32.496707916259766
0.0,32.186859130859375
0.0,31.79939842224121
0.0,31.42683982849121
0.0,30.979084014892578
0.0,30.5037899017334
0.0,30.00201416015625
0.0,29.47477149963379
0.0,28.96780776977539
0.0,28.480344772338867
0.0,27.96686553955078
0.0,27.42837142944336
0.0,26.91058921813965
0.0,26.367958068847656
0.0,25.75667381286621
0.0,25.124135971069336
0.0,24.515928268432617
0.0,24.0206356048584
0.0,23.589157104492188
0.0,23.12950897216797
0.0,22.68754005432129
0.0,22.262571334838867
0.0,21.853946685791016
0.0,21.505800247192383
0.0,21.171045303344727
0.0,20.80440330505371
0.0,20.407102584838867
0.0,20.025081634521484
0.0,19.568227767944336
0.0,19.039417266845703
0.0,18.53094482421875
0.0,18.086793899536133
0.0,17.70448875427246
0.0,17.336889266967773
0.0,17.028188705444336
0.0,16.820886611938477
0.0,16.621557235717773
0.0,16.385135650634766
0.0,16.157806396484375
0.0,15.894455909729004
0.0,15.596471786499023
0.0,15.309948921203613
0.0,15.079209327697754
0.0,14.678290367126465
0.0,14.158503532409668
0.0,13.524418830871582
0.0,12.82519817352295
0.0,12.108107566833496
0.0,11.463360786437988
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.88875675201416
0.0,11.991899490356445
0.0,13.052614212036133
0.0,14.162055969238281
0.0,15.273590087890625
0.0,16.431900024414062
0.0,17.63518524169922
0.0,18.881715774536133
0.0,20.125064849853516
0.0,21.320592880249023
0.0,22.514904022216797
0.0,23.663278579711914
0.0,24.767484664916992
0.0,25.784460067749023
0.0,26.762319564819336
0.0,27.657804489135742
0.0,28.518848419189453
0.0,29.34677505493164
0.0,30.142860412597656
0.0,30.953088760375977
0.0,31.732154846191406
0.0,32.52602005004883
0.0,33.28935241699219
0.0,33.97856140136719
0.0,34.68602752685547
0.0,35.41104507446289
0.0,36.108177185058594
0.0,36.86802673339844
0.0,37.59864807128906
0.0,38.34593200683594
0.0,39.06446838378906
0.0,39.71061325073242
0.0,40.28714370727539
0.0,40.79673385620117
0.0,41.33148956298828
0.0,41.84567642211914
0.0,42.340087890625
0.0,42.905006408691406
0.0,43.492958068847656
0.0,43.96877670288086
0.0,44.33676528930664
0.0,44.69060516357422
0.0,44.98606872558594
0.0,45.22540283203125
0.0,45.410770416259766
0.0,45.63376998901367
0.0,45.84819412231445
0.0,46.00960922241211
0.0,46.07529067993164
0.0,46.13844680786133
0.0,46.15441131591797
0.0,46.08023452758789
0.0,45.8746223449707
0.0,45.63215637207031
0.0,45.354251861572266
0.0,44.99750518798828
0.0,44.60972213745117
0.0,44.281612396240234
0.0,43.92136001586914
0.0,43.57496643066406
0.0,43.19712829589844
0.0,42.833824157714844
0.0,42.529258728027344
0.0,42.23640441894531
0.0,41.91004943847656
0.0,41.5067253112793
0.0,40.984622955322266
0.0,40.3930778503418
0.0,39.73475646972656
0.0,38.922706604003906
0.0,38.007598876953125
0.0,36.94863510131836
0.0,35.796112060546875
0.0,34.55363082885742
0.0,33.17988204956055
0.0,31.769439697265625
0.0,30.368488311767578
0.0,28.887128829956055
0.0,27.283693313598633
0.0,25.652402877807617
0.0,24.03908920288086
0.0,22.353540420532227
0.0,20.68805694580078
0.0,18.997102737426758
0.0,17.281658172607422
0.0,15.63219165802002
0.0,14.046167373657227
0.0,12.476384162902832
0.0,10.877449035644531
0.0,9.340012550354004
0.0,7.906471252441406
0.0,6.5728302001953125
0.0,5.33524227142334
0.0,4.1900177001953125
0.0,3.133603572845459
0.0,2.207347869873047
0.0,1.4510042667388916
0.0,0.858041524887085
0.0,0.3774120807647705
0.0,0.049555204808712006
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.06217286363244057
0.0,0.32835906744003296
0.0,0.7185980081558228
0.0,1.3176416158676147
0.0,2.07269549369812
0.0,3.067286491394043
0.0,4.247437477111816
0.0,5.561252593994141
0.0,7.003586769104004
0.0,8.524737358093262
0.0,10.076905250549316
0.0,11.65890121459961
0.0,13.269577980041504
0.0,14.907833099365234
0.0,16.483078002929688
0.0,17.997737884521484
0.0,19.45414161682129
0.0,20.809764862060547
0.0,22.02372169494629
0.0,23.146224975585938
0.0,24.1807918548584
0.0,25.13080406188965
0.0,25.9995174407959
0.0,26.745290756225586
0.0,27.417617797851562
0.0,28.064085006713867
0.0,28.730453491210938
0.0,29.28166389465332
0.0,29.722150802612305
0.0,30.19045639038086
0.0,30.73027801513672
0.0,31.24933624267578
0.0,31.70366668701172
0.0,32.095760345458984
0.0,32.47277069091797
0.0,32.88004684448242
0.0,33.31642150878906
0.0,33.78077697753906
0.0,34.31679916381836
0.0,34.83220291137695
0.0,35.32778549194336
0.0,35.8043098449707
0.0,36.3072624206543
0.0,36.790870666503906
0.0,37.30064392089844
0.0,37.74604415893555
0.0,38.12955856323242
0.0,38.49831771850586
0.0,38.85289764404297
0.0,39.1938362121582
0.0,39.43213653564453
0.0,39.57174301147461
0.0,39.616458892822266
0.0,39.659454345703125
0.0,39.566505432128906
0.0,39.47713088989258
0.0,39.301666259765625
0.0,39.04343032836914
0.0,38.79512405395508
0.0,38.51160430908203
0.0,38.28375244140625
0.0,38.06466293334961
0.0,37.76447677612305
0.0,37.475833892822266
0.0,37.19829177856445
0.0,36.93142318725586
0.0,36.67482376098633
0.0,36.24903869628906
0.0,35.75010299682617
0.0,35.09130859375
0.0,34.2787971496582
0.0,33.363250732421875
0.0,32.348628997802734
0.0,31.238739013671875
0.0,30.037250518798828
0.0,28.7476806640625
0.0,27.41818618774414
0.0,26.095064163208008
0.0,24.643779754638672
0.0,23.114023208618164
0.0,21.553577423095703
0.0,19.963624954223633
0.0,18.390060424804688
0.0,16.742727279663086
0.0,15.113988876342773
0.0,13.503135681152344
0.0,11.864710807800293
0.0,10.244539260864258
0.0,8.552393913269043
0.0,6.880568504333496
0.0,5.228280544281006
0.0,3.684305429458618
0.0,2.199713945388794
0.0,0.7722222805023193
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.8200768828392029
0.0,2.0418994426727295
0.0,3.3062522411346436
0.0,4.656266689300537
0.0,6.088644504547119
0.0,7.555457592010498
0.0,9.010618209838867
0.0,10.454575538635254
0.0,11.93251895904541
0.0,13.443144798278809
0.0,14.940434455871582
0.0,16.38013458251953
0.0,17.809226989746094
0.0,19.22811508178711
0.0,20.547670364379883
0.0,21.816471099853516
0.0,23.081235885620117
0.0,24.342119216918945
0.0,25.50974464416504
0.0,26.587697982788086
0.0,27.624189376831055
0.0,28.66558074951172
0.0,29.622156143188477
0.0,30.586702346801758
0.0,31.424623489379883
0.0,32.275081634521484
0.0,33.09282684326172
0.0,33.87912368774414
0.0,34.59041213989258
0.0,35.31910705566406
0.0,35.975013732910156
0.0,36.650455474853516
0.0,37.255157470703125
0.0,37.7470703125
0.0,38.22006607055664
0.0,38.540584564208984
0.0,38.80400848388672
0.0,39.01253890991211
0.0,39.12351989746094
0.0,39.31976318359375
0.0,39.46369171142578
0.0,39.60208511352539
0.0,39.60087203979492
0.0,39.68922424316406
0.0,39.818946838378906
0.0,39.85415267944336
0.0,39.84324264526367
0.0,39.8327522277832
0.0,39.77790069580078
0.0,39.72515869140625
0.0,39.67444610595703
0.0,39.5809211730957
0.0,39.44622802734375
0.0,39.27195358276367
0.0,39.1043815612793
0.0,38.89849090576172
0.0,38.655757904052734
0.0,38.37759780883789
0.0,38.110137939453125
0.0,37.71867370605469
0.0,37.387027740478516
0.0,37.068138122558594
0.0,36.71675109863281
0.0,36.37887954711914
0.0,36.05400085449219
0.0,35.69685363769531
0.0,35.308685302734375
0.0,34.71162796020508
0.0,34.137535095214844
0.0,33.49599838256836
0.0,32.87913513183594
0.0,32.19647216796875
0.0,31.405773162841797
0.0,30.511199951171875
0.0,29.561506271362305
0.0,28.469289779663086
0.0,27.329553604125977
0.0,26.099365234375
0.0,24.826967239379883
0.0,23.513978958129883
0.0,22.161968231201172
0.0,20.772428512573242
0.0,19.302043914794922
0.0,17.70916175842285
0.0,16.088016510009766
0.0,14.439701080322266
0.0,12.810017585754395
0.0,11.24301528930664
0.0,9.736281394958496
0.0,8.242735862731934
0.0,6.851397514343262
0.0,5.5135722160339355
0.0,4.22720193862915
0.0,2.990307331085205
0.0,1.7562220096588135
0.0,0.6143651008605957
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.8198050856590271
0.0,1.817820429801941
0.0,2.822214126586914
0.0,3.9222679138183594
0.0,5.069535255432129
0.0,6.217440605163574
0.0,7.410722732543945
0.0,8.602872848510742
0.0,9.79393482208252
0.0,10.939186096191406
0.0,12.085153579711914
0.0,13.187045097351074
0.0,14.246556282043457
0.0,15.2653169631958
0.0,16.200130462646484
0.0,17.054227828979492
0.0,17.920236587524414
0.0,18.84246253967285
0.0,19.594928741455078
0.0,20.22892951965332
0.0,20.793781280517578
0.0,21.3369083404541
0.0,21.85914421081543
0.0,22.361295700073242
0.0,22.844133377075195
0.0,23.308399200439453
0.0,23.754810333251953
0.0,24.184051513671875
0.0,24.596782684326172
0.0,25.03840446472168
0.0,25.46303939819336
0.0,25.781814575195312
0.0,26.04357147216797
0.0,26.160968780517578
0.0,26.229087829589844
0.0,26.3393497467041
0.0,26.40060806274414
0.0,26.32522201538086
0.0,26.20797348022461
0.0,26.05047035217285
0.0,25.809497833251953
0.0,25.533035278320312
0.0,25.26720428466797
0.0,24.966833114624023
0.0,24.63325309753418
0.0,24.22297477722168
0.0,23.738950729370117
0.0,23.228782653808594
0.0,22.782995223999023
0.0,22.443880081176758
0.0,22.117809295654297
0.0,21.625228881835938
0.0,21.017303466796875
0.0,20.343236923217773
0.0,19.650331497192383
0.0,18.98407554626465
0.0,18.298683166503906
0.0,17.594886779785156
0.0,16.82863426208496
0.0,16.047088623046875
0.0,15.20607852935791
0.0,14.307888984680176
0.0,13.354717254638672
0.0,12.39344596862793
0.0,11.334856986999512
0.0,10.272218704223633
0.0,9.25045108795166
0.0,8.22321891784668
0.0,7.190732002258301
0.0,6.197956562042236
0.0,5.198604583740234
0.0,4.23768949508667
0.0,3.313732624053955
0.0,2.3805489540100098
0.0,1.304202675819397
0.0,0.22449471056461334
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13409800827503204
0.0,1.3375409841537476
0.0,2.539461135864258
0.0,3.784677028656006
0.0,5.11629056930542
0.0,6.486215114593506
0.0,7.892973899841309
0.0,9.335153579711914
0.0,10.76662826538086
0.0,12.143046379089355
0.0,13.5112886428833
0.0,14.871665954589844
0.0,16.224483489990234
0.0,17.570035934448242
0.0,18.908597946166992
0.0,20.240440368652344
0.0,21.56582260131836
0.0,22.79546356201172
0.0,23.977811813354492
0.0,25.159448623657227
0.0,26.385160446166992
0.0,27.653257369995117
184.16587829589844,28.872581481933594
0.0,30.179298400878906
0.0,31.390993118286133
0.0,32.511322021484375
0.0,33.633323669433594
0.0,34.7121696472168
0.0,35.74952697753906
0.0,36.74698257446289
0.0,37.70607376098633
0.0,38.62827682495117
0.0,39.42548370361328
0.0,40.10250473022461
0.0,40.70872116088867
0.0,41.2916259765625
0.0,41.85211181640625
0.0,42.39103698730469
0.0,42.909236907958984
0.0,43.40750503540039
0.0,43.84184646606445
0.0,44.214717864990234
0.0,44.618011474609375
0.0,45.005794525146484
0.0,45.378662109375
0.0,45.91624069213867
0.0,46.43313980102539
0.0,46.93016052246094
184.16580200195312,47.36330032348633
187.57603454589844,47.95883560180664
0.0,48.576229095458984
0.0,49.08034896850586
0.0,49.52031707763672
0.0,49.89860153198242
0.0,50.307098388671875
0.0,50.74464416503906
0.0,51.165367126464844
0.0,51.525142669677734
0.0,51.826316833496094
0.0,52.16067123413086
0.0,52.437400817871094
0.0,52.65872573852539
0.0,52.87153625488281
0.0,53.0761604309082
0.0,53.18339538574219
0.0,53.24174118041992
0.0,53.25307846069336
0.0,53.219215393066406
0.0,53.18665313720703
0.0,53.065818786621094
0.0,52.860111236572266
0.0,52.61754608154297
0.0,52.33955001831055
0.0,52.11701202392578
0.0,51.81350326538086
0.0,51.47690200805664
0.0,51.10848617553711
0.0,50.70948028564453
0.0,50.32582092285156
0.0,49.91215515136719
0.0,49.51439666748047
0.0,49.13193893432617
0.0,48.808956146240234
0.0,48.49839401245117
0.0,48.15501022338867
0.0,47.86960220336914
0.0,47.63992691040039
0.0,47.41908645629883
0.0,47.20674133300781
0.0,46.957801818847656
0.0,46.673675537109375
0.0,46.400474548339844
0.0,46.13778305053711
0.0,45.840431213378906
0.0,45.55451583862305
0.0,45.27959442138672
0.0,44.970489501953125
0.0,44.583740234375
0.0,44.16710662841797
0.0,43.76649475097656
0.0,43.33653259277344
0.0,42.87834167480469
0.0,42.482540130615234
0.0,42.101959228515625
0.0,41.736019134521484
0.0,41.384151458740234
0.0,41.00105285644531
0.0,40.6326904296875
0.0,40.23373031616211
0.0,39.85011672973633
0.0,39.436492919921875
0.0,39.038780212402344
0.0,38.61159896850586
0.0,38.200843811035156
0.0,37.85065460205078
0.0,37.51393508911133
0.0,37.19016647338867
0.0,36.92361068725586
0.0,36.71207046508789
0.0,36.55343246459961
0.0,36.35613250732422
0.0,36.12165832519531
0.0,35.89619827270508
0.0,35.679412841796875
0.0,35.47096633911133
0.0,35.27053451538086
0.0,35.12257766723633
0.0,35.02507019042969
0.0,34.976078033447266
0.0,34.9289665222168
0.0,34.83890914916992
0.0,34.752315521240234
0.0,34.758575439453125
0.0,34.809356689453125
0.0,34.81342315673828
0.0,34.81733322143555
0.0,34.82109451293945
0.0,34.82470703125
0.0,34.872947692871094
0.0,34.96409225463867
0.0,35.051734924316406
0.0,35.046478271484375
0.0,34.99666213989258
0.0,34.99352264404297
0.0,34.99050521850586
0.0,34.942840576171875
0.0,34.80748748779297
0.0,34.632572174072266
0.0,34.46438980102539
0.0,34.30267333984375
0.0,34.102413177490234
0.0,33.909854888916016
0.0,33.67993927001953
0.0,33.41410446166992
0.0,33.113731384277344
0.0,32.7801513671875
0.0,32.414634704589844
0.0,32.01841354370117
0.0,31.592668533325195
0.0,31.272825241088867
0.0,30.96528434753418
0.0,30.669570922851562
0.0,30.385231018066406
0.0,30.156591415405273
0.0,29.93674659729004
0.0,29.770118713378906
0.0,29.56513786315918
0.0,29.368040084838867
0.0,29.178524017333984
0.0,29.041059494018555
0.0,28.90888214111328
0.0,28.737024307250977
0.0,28.57177734375
0.0,28.502408981323242
0.0,28.480472564697266
0.0,28.459379196166992
0.0,28.34957504272461
0.0,28.199230194091797
0.0,28.099430084228516
0.0,27.95870590209961
0.0,27.823394775390625
0.0,27.73805046081543
0.0,27.655988693237305
0.0,27.577083587646484
0.0,27.50121307373047
0.0,27.428260803222656
0.0,27.402873992919922
0.0,27.378463745117188
0.0,27.310232162475586
0.0,27.199861526489258
0.0,27.183259963989258
0.0,27.212060928344727
0.0,27.194988250732422
0.0,27.044286727905273
0.0,26.899381637573242
0.0,26.715286254882812
0.0,26.538270950317383
0.0,26.323301315307617
0.0,26.11659812927246
0.0,25.9178466796875
0.0,25.72673797607422
0.0,25.542980194091797
0.0,25.366291046142578
0.0,25.19639778137207
0.0,25.033037185668945
0.0,24.920724868774414
0.0,24.857494354248047
0.0,24.75193214416504
0.0,24.65043067932129
0.0,24.50806999206543
0.0,24.371185302734375
0.0,24.284326553344727
0.0,24.2008113861084
0.0,24.075742721557617
0.0,23.910720825195312
0.0,23.66252326965332
0.0,23.379108428955078
0.0,23.10659408569336
0.0,22.79979705810547
0.0,22.460037231445312
0.0,22.088581085205078
0.0,21.73141098022461
0.0,21.432743072509766
0.0,21.14556121826172
0.0,20.869426727294922
0.0,20.603910446166992
0.0,20.348608016967773
0.0,20.10312271118164
0.0,19.867080688476562
0.0,19.640117645263672
0.0,19.377120971679688
0.0,19.124237060546875
0.0,18.881080627441406
0.0,18.64727783203125
0.0,18.422466278076172
0.0,18.25106430053711
0.0,18.08625602722168
0.0,17.927785873413086
0.0,17.73064613342285
0.0,17.496326446533203
0.0,17.271018981933594
0.0,17.00961685180664
0.0,16.66874122619629
0.0,16.251449584960938
0.0,15.805444717407227
0.0,15.421357154846191
0.0,15.096805572509766
0.0,14.784736633300781
0.0,14.529433250427246
0.0,14.328713417053223
0.0,14.180477142333984
0.0,13.993179321289062
0.0,13.813084602355957
0.0,13.63991641998291
0.0,13.428645133972168
0.0,13.180736541748047
0.0,12.987126350402832
0.0,12.800962448120117
0.0,12.62195873260498
0.0,12.494603157043457
0.0,12.416910171508789
0.0,12.297440528869629
0.0,12.0482759475708
0.0,11.853458404541016
0.0,11.666133880615234
0.0,11.486013412475586
0.0,11.268057823181152
0.0,11.013721466064453
0.0,10.724407196044922
0.0,10.490981101989746
0.0,10.221772193908691
0.0,9.918153762817383
0.0,9.581450462341309
0.0,9.212932586669922
0.0,8.858589172363281
0.0,8.473111152648926
0.0,8.102458000183105
0.0,7.790825366973877
0.0,7.491178035736084
0.0,7.2030558586120605
0.0,6.926015377044678
0.0,6.614866733551025
0.0,6.315685272216797
0.0,5.983246803283691
0.0,5.618831634521484
0.0,5.268431663513184
0.0,4.886749744415283
0.0,4.4749836921691895
0.0,4.0342912673950195
0.0,3.5657854080200195
0.0,3.070535182952881
0.0,2.639096736907959
0.0,2.2690155506134033
0.0,1.9579317569732666
0.0,1.6588127613067627
0.0,1.326434850692749
0.0,0.9620770812034607
0.0,0.6564966440200806
0.0,0.4074328541755676
0.0,0.21271197497844696
0.0,0.0702400952577591
0.0,0.0675385519862175
0.0,0.1992315649986267
0.0,0.3258594870567322
0.0,0.3133264183998108
0.0,0.3012754023075104
0.0,0.33445143699645996
0.0,0.36635148525238037
0.0,0.39702457189559937
0.0,0.42651796340942383
0.0,0.5444040894508362
0.0,0.6577560901641846
0.0,0.8115081787109375
0.0,1.048873782157898
0.0,1.366637110710144
0.0,1.7617019414901733
0.0,2.186335563659668
0.0,2.68416428565979
0.0,3.2523727416992188
0.0,3.8882503509521484
0.0,4.49967098236084
0.0,5.087575912475586
0.0,5.652868747711182
0.0,6.1964192390441895
0.0,6.719064235687256
0.0,7.221607685089111
0.0,7.74958610534668
0.0,8.257257461547852
0.0,8.700639724731445
0.0,9.082208633422852
0.0,9.449102401733398
0.0,9.801884651184082
0.0,10.141098022460938
0.0,10.422501564025879
0.0,10.737844467163086
0.0,11.041060447692871
0.0,11.332612991333008
0.0,11.747239112854004
0.0,12.280208587646484
0.0,12.882203102111816
0.0,13.550570487976074
0.0,14.282758712768555
0.0,15.031545639038086
0.0,15.796297073364258
0.0,16.576398849487305
0.0,17.371257781982422
0.0,18.0460205078125
0.0,18.60530662536621
0.0,19.098318099975586
